Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
latin_monetary_union_SWI_desc;In 1865, the Latin Monetary Union was formed by France, Belgium, Switzerland and Italy. Greece joined in 1868. The Union standardized the size, weight, denomination, and silver and gold content of the coins of member countries and it also favoured free trade. From then on, the currency of a member country was also valid in another member country.;;;;;;;x
latin_monetary_union_ITA_title;Join Latin Monetary Union;;;;;;;x
latin_monetary_union_ITA_desc;In 1865, the Latin Monetary Union was formed by France, Belgium, Switzerland and Italy. Greece joined in 1868. The Union standardized the size, weight, denomination, and silver and gold content of the coins of member countries and it also favoured free trade. From then on, the currency of a member country was also valid in another member country.;;;;;;;x
latin_monetary_union_GRE_title;Join Latin Monetary Union;;;;;;;x
latin_monetary_union_GRE_desc;In 1865, the Latin Monetary Union was formed by France, Belgium, Switzerland and Italy. Greece joined in 1868. The Union standardized the size, weight, denomination, and silver and gold content of the coins of member countries and it also favoured free trade. From then on, the currency of a member country was also valid in another member country.;;;;;;;x
latin_monetary_union;Latin Monetary Union;;;;;;;x
desc_latin_monetary_union;Our country is a member of the Latin Monetary Union. We have standardized the weights and measures of our currencies as well as the precious metals content.;;;;;;;x
sign_the_geneva_convention_title;Sign the Geneva Convention;;;;;;;x
sign_the_geneva_convention_desc;Our country has not yet signed the Geneva convention, delimiting and defining justified conduct of war and the treatment of war wounded. We can still sign it, of course.;;;;;;;x
#Localisations for POD Historical Decisions;;;;;;;x
#Ordered by Continent Europe-Asia-Africa-Americas;;;;;;;x
#Sub-ordered alphabetically by nation;;;;;;;x
##### Austria #####;;;;;;;x
the_final_abolishment_of_serfdom_title;Complete the Final Abolishment of Serfdom;;;;;;;x
the_final_abolishment_of_serfdom_desc;Weakened by the many revolutions in the Empire in 1848, some reformers argued that to pacify discontented serfs, serfdom should be abolished fully throughout the Empire. Some called for landowners to receive a compensation equal to two thirds of the value of the land lost. Half of the compensation was to be paid by the state and other half by serfs themselves.;;;;;;;x
embrace_slovene_minority_title;Embrace the Slovene Minority;;;;;;;x
embrace_slovene_minority_desc;We shall embrace our Slovene citizens, and elevate them to the status shared by that of the Hungarians.;;;;;;;x
embrace_croat_minority_title;Embrace the Croat Minority;;;;;;;x
embrace_croat_minority_desc;We shall embrace our Croat citizens, and elevate them to the status shared by that of the Hungarians.;;;;;;;x
##### France #####;;;;;;;x
annex_new_caledonia_title;Annex New Caledonia;;;;;;;x
annex_new_caledonia_desc;There is some interest within the French government of creating a penal colony-- somewhere that enemies of the monarchy could be sent, allowing them to be far away from the continent where they can do no harm. Admiral Febvrier Despointes reports that the island of New Caledonia, off the coast of Australia, might do just the trick. Considering the British have used Australia for the same purpose, who could object to us doing similarly?;;;;;;;x
form_french_indochina_title;French Indochina;;;;;;;x
form_french_indochina_desc;With the colonial government taking form in Saigon, French administrators have advised elevating the region to a full department-- clearly with eyes on expanding French colonial rule to neighbors in Southeast Asia.;;;;;;;x
##### Germany #####;;;;;;;x
appoint_von_bismarck_title;Appoint Otto von Bismarck;;;;;;;x
appoint_von_bismarck_desc;Our naton needs a great statesman as its Chancellor, and we have just the man. Otto von Bismarck is currently the country's First Minister, but appointed as the leader of our nation he could see it transformed on the world stage.;;;;;;;x
otto_von_bismarck;Otto von Bismarck;;;;;;;x
otto_von_bismarck_desc;The current Chancellor of our nation, von Bismarck is a remarkable statesman, perhaps one of the finest our nation will ever know.;;;;;;;x
##### Ottoman Empire #####;;;;;;;x
tanzimat_era;Tanzimat Reforms;;;;;;;x
tanzimat_era_desc;The Tanzimat era was a period of reform in the Ottoman Empire, characterized by an increasing drive towards westernization and multiculturalism. This was supported by the Young Ottomans, an intellectual class who saw reform as the only way to prevent the ultimate breakup of a decaying power.;;;;;;;x
move_capital_to_ankara_title;Move Capital to Ankara;;;;;;;x
move_capital_to_ankara_desc;Ankara is home to the Turkish national movement, and a more defensible location away from European enemies. Moving our capital here and abandoning most of Europe will allow us to focus on consolidating our Empire in the Middle East;;;;;;;x
##### Russia #####;;;;;;;x
found_the_imperial_academy_title;Found the Imperial Academy;;;;;;;x
found_the_imperial_academy_desc;In many ways, our army has become a relic of an older age. The Russian Imperial Academy will enable our military to stay strong and the equal of any power in Europe.;;;;;;;x
russian_sakhalin_title;Restore Russian Sakhalin;;;;;;;x
russian_sakhalin_desc;With the hated Japanese finally driven out of Sakhalin and Russia in full control of the islands, Russian administration and names can at last be restored.;;;;;;;x
##### Serbia/Balkans #####;;;;;;;x
form_yugoslavia_title;Form Yugoslavia;;;;;;;x
form_yugoslavia_desc;The Slavic peoples of the Balkans must be united under a single banner: ours. It is the only way to keep us free of rule from European powers.;;;;;;;x
##### Spain #####;;;;;;;x
education_decree_1863_title;Issue Filipino Education Decree;;;;;;;x
education_decree_1863_desc;Through the Education Decree of 1863, Queen Isabella II decreed the establishment of a free public shool system in the Phillipines that used Spanish as the language of instruction, leading to an increasing number of educated Filipinos. This would be the first in a number of colonial initiatives that rendered the Phillipines as one of the few places in the world where it was said to have visibly improved and prospered under colonial rule.;;;;;;;x
moret_law_title;Pass the Moret Law;;;;;;;x
moret_law_desc;The Moret Law granted freedom to slaves in Puerto Rico born after 1868, slaves who served in the Spanish Army, slaves over 60 years old, and slaves who were owned by the Spanish government. It was the first in a series of reforms that saw slavery ended in Peurto Rico, well before it was ended in other Spanish colonies.;;;;;;;x
##### United Kingdom #####;;;;;;;x
aden_protectorate_title;The Aden Protectorate;;;;;;;x
aden_protectorate_desc;With enough influence among the sheiks of southern Yemen, a treaty could be signed that would force them to acknowledge us as their sovereign. We cede them Aden, and in return they would agree enter into no relationships with other nations without our express permission. Our continued influence over the Arabian peninsula would be secured.;;;;;;;x
##### India #####;;;;;;;x
move_capital_to_delhi_title;Move Capital to Delhi;;;;;;;x
move_capital_to_delhi_desc;Now that India has unified, we should consider moving the capital to a more central-- and traditional-- city. Delhi: the heart of India.;;;;;;;x
##### Japan #####;;;;;;;x
fukoku_kyohei_title;Adopt Fukoku Kyohei;;;;;;;x
fukoku_kyohei_desc;Meaning 'Enrich the country, strengthen the military', this must become the objective of a unified Japan if we are to catch up with the technological advantage held by the West. We must face these barbarians at their own game, and be better at it.;;;;;;;x
iwakura_mission_title;Send Iwakura Mission;;;;;;;x
iwakura_mission_desc;Now that we are a power to be reckoned with, the western nations cannot ignore us. An idea has surfaced to send a diplomatic mission to the West, to not only attempt a renogotiation of the unequal treaties forced upon our nation in weaker times but also to learn more of their ways and assist in our own modernization.;;;;;;;x
new_capital_in_the_east_title;A modern Capital in the East;;;;;;;x
new_capital_in_the_east_desc;We will create a modern capital for Japan in the city of Edo, giving it a new name and building it into a glorious place that will show the world that Japan is a power to be reckoned with.;;;;;;;x
abolish_the_han_system_title;Abolish the Han System;;;;;;;x
abolish_the_han_system_desc;The han system, under which the daimyo rule as feudal lords with very little central authority remaining to the government, is an antiquated relic that must be eliminated. The domains shall be replaced with prefectures, and the daimyos given roles as governors and bureaucrats. There will be resistance, but all will come to understand that this is for the greater good of Japan.;;;;;;;x
bonin_administration_title;Organise Japanese Bonin;;;;;;;x
bonin_administration_desc;Japan now controls the archipelago, and our modern administration will get rid of Gaijin names and change them accordingly.;;;;;;;x
japanese_sakhalin_title;Organise Japanese Sakhalin;;;;;;;x
japanese_sakhalin_desc;With Japan now in full control of Sakhalin and the Kurils, the world must recognize that these islands are essentially part of the Japanese archipelago and know them by their Japanese names.;;;;;;;x
##### Persia #####;;;;;;;x
reclaim_herat_title;Reclaim Herat;;;;;;;x
reclaim_herat_desc;Persia had lost control of Herat, and of Afghanistan in general to the Durranis in the later eighteenth century. In 1837, the new Shah Mohammad Qajar considered launching an expedition to reclaim Herat;;;;;;;x
##### Ethiopia #####;;;;;;;x
build_addis_ababa_title;Build Addis Ababa;;;;;;;x
build_addis_ababa_desc;Founded in 1886 by Emperor Menelik II, Addis Ababa would become the capital of Ethiopia and the site of the Imperial Palace.;;;;;;;x
##### USA #####;;;;;;;x
treaty_of_guadalupe_hidalgo_title;Treaty of Guadalupe Hidalgo;;;;;;;x
treaty_of_guadalupe_hidalgo_desc;Should we get a convincing enough victory over the Mexicans, we will be able to force them to the negotiating table in order to discuss their surrendering of all claims to land north of the Rio Grande-- in exchange for a fair price, of course.;;;;;;;x
##### Mexico #####;;;;;;;x
refute_manifest_destiny_title;Refute Manifest Destiny;;;;;;;x
refute_manifest_destiny_desc;The American claims to our frontier have proven to be little more than empty air and bluster. Those lands belong to Mexico, and no other.;;;;;;;x
##### Argentina #####;;;;;;;x
banda_oriental_title;Restore Banda Oriental;;;;;;;x
banda_oriental_desc;The Banda Oriental del Uruguay was argentinean once, and shall be argentinean again!;;;;;;;x
banda_oriental_is_ours;The Banda Oriental is ours;;;;;;;x
rename_uruguay_title;Restore Cisplatina;;;;;;;x
rename_uruguay_desc;With Uruguay now under our control, the traditional state of Cisplatina should be re-instated.;;;;;;;x
restore_uruguay_title;Restore Uruguay;;;;;;;x
restore_uruguay_desc;The Uruguayans have been liberated from Brazilian control. It is time to restore their independent name.;;;;;;;x
our_brothers_the_gauchos_title;Free Our brothers, the gauchos;;;;;;;x
our_brothers_the_gauchos_desc;It's time to free our brothers, the Gauchos, from the brazilian rule!;;;;;;;x
##### Brazil #####;;;;;;;x
provincia_cisplatina_title;Reclaim Provincia Cisplatina;;;;;;;x
provincia_cisplatina_desc;The Provincia Cisplatina was brazilian once, and shall be brazilian again!;;;;;;;x
##### Chile #####;;;;;;;x
annex_easter_island_title;Annex Easter Island;;;;;;;x
annex_easter_island_desc;The native population of Easter Island has suffered many devastations in recent years, from attacks by Peruvian pirates to a tuberculosis epidemic. A colonist has operated a sheep ranch there for some years, and recently offered to sell to our government. Considering his ranch covers a large portion of the island, we would be well within our rights to claim sovereignty over it.;;;;;;;x
#Localisations for POD Archaeological Excavation Decisions;;;;;;;x
mycenaean_excavations;Mycenaean Excavations;;;;;;;x
mycenaean_excavations_title;Mycenaean Excavations;;;;;;;x
mycenaean_excavations_desc;The secrets of Ancient Greece await!;;;;;;;x
forced_mycenaean_excavations_title;Forced Mycenaean Excavations;;;;;;;x
forced_mycenaean_excavations_desc;We shall not allow a few misguided locals to prevent us from unlocking the secrets of history.;;;;;;;x
minoan_excavations;Minoan Excavations;;;;;;;x
minoan_excavations_title;Minoan Excavations;;;;;;;x
minoan_excavations_desc;The secrets of the ancient Minoan civilization await!;;;;;;;x
forced_minoan_excavations_title;Forced Minoan Excavations;;;;;;;x
forced_minoan_excavations_desc;We shall not allow a few misguided locals prevent us from unlocking the secrets of history.;;;;;;;x
vuk_karadzic_reform_title;Launch Vuk Karadzic's Reforms;;;;;;;x
vuk_karadzic_reform_desc;In 1850 Karadzic reformed Serbian language making it different from church Slavonic making it closer to common folk speech and easier to learn.;;;;;;;x
karadzic_reforms;Karadzic Reforms;;;;;;;x
desc_karadzic_reforms;Vuk Karadzic has reformed language education in our schools. Our children can now learn the Serbian language more easily than before.;;;;;;;x
russian_tech_school;Russian Imperial Academy;;;;;;;x
japanese_tech_school;Fukoku Kyohei;;;;;;;x
LCT;Liechtenstein;;;;;;;x
LCT_ADJ;Liechtensteiner;;;;;;;x
LCT_liberal;Freisinnige Fraktion;;;;;;;x
LCT_reactionary;Haus von Liechtenstein;;;;;;;x
LCT_conservative;Konservative Fraktion;;;;;;;x
LCT_socialist;Sozialistische Fraktion;;;;;;;x
LCT_communist;Communist Fraktion;;;;;;;x
LCT_fascist;VDBL;;;;;;;x
BIH;Bihar;;;;;;;x
BIH_ADJ;Bihari;;;;;;;x
BIH_proletarian_dictatorship;Bihari People's Republic;;;;;;;x
BIH_conservative;Lok Janshakti Party;;;;;;;x
BIH_liberal;Samata Party;;;;;;;x
BIH_reactionary;Bihar Vikas;;;;;;;x
BIH_socialist;Janata Dal;;;;;;;x
BIH_communist;Bihari Communist Party;;;;;;;x
BIH_fascist;Bihari Fascist Party;;;;;;;x
PER_democracy;Iran;;;;;;;x
PER_fascist_dictatorship;Iran;;;;;;;x
PER_democracy_ADJ;Iranian;;;;;;;x
PER_hms_government_ADJ;Iranian;;;;;;;x
PER_fascist_dictatorship_ADJ;Iranian;;;;;;;x
USA_democracy;The United States;;;;;;;x
SYR;Syria;;;;;;;x
SYR_ADJ;Syrian;;;;;;;x
SYR_liberal;Hizb al-Islah al-Suriy;;;;;;;x
SYR_conservative;Jam'iyat al-Arabiya al-Fatat;;;;;;;x
SYR_socialist;Haraka al-Ishtirakiyyun al-Arab;;;;;;;x
SYR_reactionary;Haraka al-Ahd al-Watani;;;;;;;x
SYR_communist;Al-hizb ash-Shuyu'i as-Suri;;;;;;;x
SYR_fascist;Hizb al-Ba'ath;;;;;;;x
CHI_presidential_dictatorship;Beiyang China;;;;;;;x
CHI_proletarian_dictatorship;People's Republic of China;;;;;;;x
CHI_democracy;Republic of China;;;;;;;x
CHI_hms_government;The Chinese Empire;;;;;;;x
CHI_prussian_constitutionalism;The Chinese Empire;;;;;;;x
CHI_absolute_monarchy;Qing Empire;;;;;;;x
GNG;Guangdong;;;;;;;x
GNG_ADJ;Guangdong;;;;;;;x
GNG_presidential_dictatorship;Guangdong Clique;;;;;;;x
GNG_reactionary;Beiyang Faction;;;;;;;x
GNG_socialist;Socialist Party;;;;;;;x
GNG_communist;Chinese Communist Party;;;;;;;x
GNG_liberal;Liberal Party;;;;;;;x
GNG_conservative;Kuomintang Faction;;;;;;;x
GNG_fascist;Fascist Party;;;;;;;x
EVTNAME12341234;Infamy Limit Violated!;;;;;;;x
EVTDESC12341234;You're the worst scum of the earth and you deserve what's coming for you;;;;;;;x
badboymod;Over Infamy Limit;;;;;;;x
desc_badboymod;We have violated international law by breaching the infamy limit. The nation suffers greatly for the misbehaviour of our Leader!;;;;;;;x
EVTNAME123412345;You're below infamy limit once again!;;;;;;;x
EVTDESC123412345;Good boy. Here's a cookie.;;;;;;;x
EVTNAME200010;Colonisation Dates Reminder;;;;;;;x
EVTDESC200010;In PUIR, Colonisation is enabled in two phases. Phase One unlocks with the 'Colonial Negotiations' invention in 1875. Phase two unlocks with the 'Indigenous Garrisoning' invention in 1885. Phase 1 allows all provinces with a liferating of 20 or higher to be colonized. Phase two allows all provinces with a liferating of 10 or higher to be colonized.;;;;;;;x
EVTOPTA200010;Now I cannot claim to be ignorant!;;;;;;;x
EVTNAME200012;Ukrainian Growth Boost;;;;;;;x
EVTDESC200012;This event supplements POP growth in the Ukrainian provinces owned by Russia. The extra population growth modifiers fix a 20 million disparity relative to history that maximizing life ratings for growth cannot.;;;;;;;x
EVTOPTA200012;Good;;;;;;;x
EVTNAME21530;Yellow River Flood of 1851;;;;;;;x
EVTDESC21530;The Mandate of Heaven was a belief held by the Chinese of the right for the Manchu house to rule China. As long as the ruler was upright and virtuous, Heaven was appeased. If the ruler became wicked and corrupt, then Heaven would withdraw its Mandate and make it known to the people through disasters. In 1851, the Yellow River breached the north embankment near Kaifeng Prefecture in Henan and caused great devastation over the countryside of North China. It required some fifteen or more years to repair damages from this outbreak, and to confine the stream with new embankments. These disasters were indication to the Chinese people that the Manchurians were losing the Mandate of Heaven, the right to rule and govern China.;;;;;;;x
EVTOPTA21530;We are losing the Mandate!;;;;;;;x
EVTNAME21530_NEWS_TITLE;Yellow River Flood of 1851;;;;;;;x
EVTDESC21530_NEWS_LONG;The Yellow River, China's second longest, overran its north embankment in the Kaifeng Prefecture of the Henan province. The system of dykes and levees previouisly maintained to control river flooding has failed. Extensive loss of life and damage to crops and buildings has been reported. The flooding spread throughout the North China Plain. Everywhere, voices murmured that the Qing Emperor was losing his Mandate from Heaven, the divine right to rule. Discontent began to spread everywhere.;;;;;;;x
EVTDESC21530_NEWS_MEDIUM;The Yellow River in North China overran its north embankment in Kaifeng Prefecture, breaking the system of dykes and levees. Extensive loss of life and damage to crops and buildings has been reported. The Emperor's Mandate from Heaven has been shaken.;;;;;;;x
EVTDESC21530_NEWS_SHORT;The Yellow River broke through the system of dykes and levees, causing extensive loss of life and damage to crops and buildings. Has the Emperor of China lost his Mandate from Heaven?;;;;;;;x
EVTNAME21540;Yellow River Flood of 1887;;;;;;;x
EVTDESC21540;The Yellow River changed course in 1855, emptying into the Yellow Sea north of the Shandong Peninsula rather than to the south of it. In 1887 a rising river coupled with a prolonged period of heavy rain caused the river to first burst through dikes near Zhengzhou, in Henan province. The river subsequently flooded the plains of North China much as it had done in 1855, causing massive deaths, and bringing disease and famine in its wake.;;;;;;;x
EVTOPTA21540;A Disaster!;;;;;;;x
EVTNAME21540_NEWS_TITLE;Yellow River Flood of 1887;;;;;;;x
EVTDESC21540_NEWS_LONG;With the Yellow River rising, a prolonged period of heavy rain triggered the Yellow River to breach its dykes and embankments again in 1887. The flooding is reported to have begun near Zhengzhou, in the Henan province. Destruction and loss of life once more envelop the North China Plain. The flooding river has changed its course since 1851, now emptying into the Yellow Sea north of the Shandong province and bringing its catastrophic effects closer to the capital.;;;;;;;x
EVTDESC21540_NEWS_MEDIUM;Heavy rains triggered the rising Yellow River to breach its dykes again in 1887. The floods began near Zhengzhou in Henan province, spreading through the North China plain much as in 1851. Massive damage and loss of life has been reported once more.;;;;;;;x
EVTDESC21540_NEWS_SHORT;Heavy rains triggered the rising Yellow River to breach its dykes again in 1887. Reports of catastrophic damage along with death and famine have been reported across North China;;;;;;;x
EVTNAME21550;Yellow River Flood of 1931;;;;;;;x
EVTDESC21550;China suffered a prolonged drought from 1928 until 1930. Through the end of 1930 and into 1931, abnormally heavy winter snowstorms and spring/summer rains once more caused the Yellow River to rise significantly, flooding over its banks. The Yangtzee and Huai rivers would also later flood their banks as well, affecting over 28 million people.;;;;;;;x
EVTOPTA21550;A Disaster!;;;;;;;x
EVTNAME44825;The Treaty of Guadalupe Hidalgo;;;;;;;x
EVTDESC44825;With our northern lands under American control, it seems we have little choice but to negotiate. The Americans have offered us a deal: the normalization of relations, the forgiveness of our debt and the payment of a great deal of money... all in exchange for the relinquishment of our claims to all territories north of the Rio Grande. If we refuse, it may mean many years more of war for us until these Americans get what they want.;;;;;;;x
EVTNAME44826;$FROMCOUNTRY$ Has Agreed;;;;;;;x
EVTDESC44826;$FROMCOUNTRY$ has signed the Treaty of Guadalupe Hidalgo, ceding all American-claimed territory to our control. For now, the relations between our two countries can return to normal.;;;;;;;x
EVTDESC44826_NEWS_LONG;After a lengthy meeting in Mexico City, an agreement between the Mexican and American governments has been worked out to end the war between them. The Treaty of Guadalupe Hidalgo states that the claimed American territories - the entirety of New Mexico and California to the north, all the way to the Pacific coast - will be turned over to the United States. This is a clear and humiliating defeat for Mexico, and a sign that the United States is becoming a world power with which to be reckoned.;;;;;;;x
EVTDESC44826_NEWS_MEDIUM;An agreement between the Mexican and American governments has been worked out to end the war between them. The Treaty of Guadalupe Hidalgo states that Mexican frontier will be turned over to the United States-- a clear and humiliating defeat for Mexico.;;;;;;;x
EVTDESC44826_NEWS_SHORT;An agreement between the Mexican and American governments has been worked out to end the war between them, stating the entire Mexican frontier will be turned over to the United States.;;;;;;;x
EVTNAME44827;$FROMCOUNTRY$ Has Refused;;;;;;;x
EVTDESC44827;Despite having them over the figurative barrel, the $FROMCOUNTRY_ADJ$ government has refused to surrender any claims to their northern territories. So much the worse for them.;;;;;;;x
EVTNAME999997;Province Resource Change;;;;;;;x
EVTDESC999997;This is an event to change the RGO good produced in this province.;;;;;;;x
EVTOPTA999997;A better RGO for our nation.;;;;;;;x
EVTDESC190461_NEWS_LONG;I Have Looked Upon the Face of Agamemnon reads the short message on a wadded piece of paper, handed over to our reporter by the $COUNTRY_ADJ$ excavation leader. After many months of searching his team has finally discovered the ancient tomb at Mycenae that would, according to local tales, hold the final resting place of famous Agamemnon and his even more famous burial mask. The prestigious finding has already given much international attention to the $COUNTRY_ADJ$ Excavation Office in $CAPITAL$ and will surely enhance further research in these fields.;;;;;;;x
EVTDESC190461_NEWS_MEDIUM;An $COUNTRY_ADJ$ excavation team has discovered the ancient tomb at Mycenae which holds the final resting place of Agamemnon and his burial mask. The finding has given much international attention to the $COUNTRY_ADJ$ Excavation Office and will surely enhance further research.;;;;;;;x
EVTDESC190461_NEWS_SHORT;An $COUNTRY_ADJ$ excavation team has discovered the final resting place of Agamemnon at Mycenae. The finding has given much international attention and will enhance further research.;;;;;;;x
EVTNAME1904612_NEWS_TITLE;Palace of King Minos Discovered;;;;;;;x
EVTDESC1904612_NEWS_LONG;Before work began in Crete by one of the most famous $COUNTRY_ADJ$ archaeologist teams, the ancient Minoan culture was only faintly reflected in classical Greek myths. After months of systematic excavations the team has now finally discovered a complex near Knossos which, according to the $COUNTRY_ADJ$ team leader, appears to be the foundations of King Minos' Palace. The prestigious finding has already given much international attention to the $COUNTRY_ADJ$ Excavation Office in $CAPITAL$ and will surely enhance further research in these fields.;;;;;;;x
EVTDESC1904612_NEWS_MEDIUM;A $COUNTRY_ADJ$ excavation team on Crete has discovered a complex near Knossos which appears to be the foundations of Minoan King Minos' Palace. The finding has given much international attention to the $COUNTRY_ADJ$ Excavation Office and will surely enhance further research.;;;;;;;x
EVTDESC1904612_NEWS_SHORT;A $COUNTRY_ADJ$ excavation team on Crete has discovered the foundations of Minoan King Minos' Palace. The finding has given much international attention and will enhance further research.;;;;;;;x
EVTNAME1905101_NEWS_TITLE;'Homo Neanderthalensis' Discovered;;;;;;;x
EVTDESC1905101_NEWS_LONG;A $COUNTRY_ADJ$ scientists team has found bones of primative ancient men at a location near Dusseldorf in German territory. According to the $COUNTRY_ADJ$ team leader, the 'Neanderthals' appear to be an extinct species or subspecies of the genus Homo which seem closely related to modern humans. As scientists have never seen bones like this before the prestigious finding has already given much international attention to the $COUNTRY_ADJ$ National Council of Science in $CAPITAL$ and will surely enhance further research in these fields.;;;;;;;x
EVTDESC1905101_NEWS_MEDIUM;A $COUNTRY_ADJ$ scientists team has found bones of primative ancient men at a location near Dusseldorf in German territory. The prestigious finding has given much international attention to the $COUNTRY_ADJ$ National Council of Science and will surely enhance further research.;;;;;;;x
EVTDESC1905101_NEWS_SHORT;$COUNTRY_ADJ$ scientists have found bones of primative ancient men near Dusseldorf in German territory. The finding has given much attention and will enhance further research.;;;;;;;x
EVTNAME1905201_NEWS_TITLE;'Homo Erectus' Discovered;;;;;;;x
EVTDESC1905201_NEWS_LONG;A $COUNTRY_ADJ$ scientists team has found bones of primative ancient men on the island of Java in the Indian Ocean. According to the $COUNTRY_ADJ$ scientists, 'Homo Erectus' appears to be a human species which has lived in Asia and probably Africa, and eventually evolved into the species of 'Homo Sapiens'. As this type of ancient bones has been unknown so far the prestigious finding has already given much international attention to the $COUNTRY_ADJ$ National Council of Science in $CAPITAL$ and will surely enhance further research in these fields.;;;;;;;x
EVTDESC1905201_NEWS_MEDIUM;A $COUNTRY_ADJ$ scientists team has found bones of primative ancient men on the island of Java in the Indian Ocean. The prestigious finding has given much international attention to the $COUNTRY_ADJ$ National Council of Science and will surely enhance further research.;;;;;;;x
EVTDESC1905201_NEWS_SHORT;$COUNTRY_ADJ$ scientists have found bones of primative ancient men on the island of Java in the Indian Ocean. The finding has given much attention and will enhance further research.;;;;;;;x
EVTNAME1905301_NEWS_TITLE;Scientists Discover 'Taung-Child';;;;;;;x
EVTDESC1905301_NEWS_LONG;$COUNTRY_ADJ$ scientists have found a skull of an odd ape-creature child near Taung in South-African territory. According to the $COUNTRY_ADJ$ scientists leader, 'Australopithecus Africanus', or simply 'Taung-child' by our reporter - could possibly represent a viable candidate for the ancestor of the genus "Homo". As this type of ancient skull has been unknown so far the prestigious finding has already given much international attention to the $COUNTRY_ADJ$ National Council of Science in $CAPITAL$ and will surely enhance further research in these fields.;;;;;;;x
EVTDESC1905301_NEWS_MEDIUM;$COUNTRY_ADJ$ scientists have found a skull of an odd ape-creature child near Taung in South-African territory. The prestigious finding has given much international attention to the $COUNTRY_ADJ$ National Council of Science and will surely enhance further research.;;;;;;;x
EVTDESC1905301_NEWS_SHORT;$COUNTRY_ADJ$ scientists have found a skull of an odd ape-creature child near Taung in South-African territory. The finding has given much attention and will enhance further research.;;;;;;;x
oil_metropolis;Oil Boom in Baku;;;;;;;x
desc_oil_metropolis;Experts are predicting that Baku will become a major world producer of Oil in the future.;;;;;;;x
BEL_liberal_2;Liberale Partij;;;;;;;x
BEL_liberal_3;Progressieve Partij;;;;;;;x
BEL_liberal_4;Progressieve Partij;;;;;;;x
DAN_conservative_2;Konservative Folkeparti;;;;;;;x
DAN_liberal_3;Radikale-Venstre;;;;;;;x
DAN_liberal_4;Danmarks Retsforbund;;;;;;;x
FRA_conservative_6;Action Liberale;;;;;;;x
FRA_liberal_4;Parti Republicain Radical;;;;;;;x
FRA_liberal_5;Alliance Republicaine Democratique;;;;;;;x
FRA_conservative_7;Federation Republicain;;;;;;;x
GRE_reactionary_2;Basiliko Komma;;;;;;;x
GRE_liberal_3;Phileleuthero Komma;;;;;;;x
GRE_conservative_3;Laikon Komma;;;;;;;x
GRE_socialist_2;Sosialisteo Komma;;;;;;;x
ITA_reactionary_2;Partito Nazionalista;;;;;;;x
ITA_conservative_4;Partito Popolare Italiano;;;;;;;x
ITA_conservative_5;Partito Liberale Italiano;;;;;;;x
ITA_liberal_3;Sinistra Dissidente;;;;;;;x
ITA_liberal_4;Partito Repubblicano Italiano;;;;;;;x
ITA_liberal_5;Partito Liberale Democratico;;;;;;;x
ITA_socialist_2;Partito Socialista Italiano;;;;;;;x
POR_conservative_3;Novo Partido Progressista;;;;;;;x
POR_conservative_4;Partido Conservador;;;;;;;x
SPA_conservative;Partido Moderado;;;;;;;x
SPA_liberal;Partido Progresista;;;;;;;x
SPA_conservative_2;Union Liberal;;;;;;;x
SPA_reactionary;Comunion Carlista;;;;;;;x
SPA_liberal_2;Republicano Federal;;;;;;;x
SPA_liberal_3;Republicano Unitario;;;;;;;x
SPA_socialist;Partido Socialista;;;;;;;x
SPA_liberal_4;Radical Republicano;;;;;;;x
SPA_liberal_5;Union Republicana;;;;;;;x
SPA_communist;Federacion Regional;;;;;;;x
SPA_liberal_6;Republicano Reformista;;;;;;;x
SPA_conservative_3;Lliga Regionalista Cat.;;;;;;;x
SPA_liberal_7;Solidaridad Catalana;;;;;;;x
SPA_conservative_4;Nacionalista Vasco;;;;;;;x
SPA_conservative_5;Union Nacional;;;;;;;x
SPA_fascist;Falange;;;;;;;x
TUR_conservative_4;Terakkiperver Cumhuriyet Firkasi;;;;;;;x
USA_conservative;Democrats;;;;;;;x
USA_conservative_3;Constitutional Union Party;;;;;;;x
USA_conservative_5;Republican Party;;;;;;;x
USA_conservative_6;Greenback Party;;;;;;;x
USA_conservative_7;Prohibition Party;;;;;;;x
USA_liberal;Republican Party;;;;;;;x
USA_liberal_2;Whigs;;;;;;;x
USA_liberal_3;Democratic Party;;;;;;;x
USA_liberal_4;Democratic Party;;;;;;;x
USA_liberal_5;Populist Party;;;;;;;x
USA_liberal_6;Progressive Party;;;;;;;x
USA_reactionary_2;American Party;;;;;;;x
USA_communist_2;Communist Party;;;;;;;x
